match_id,gender,match_type,flight,winner_names,loser_names,winner_school,loser_school,winner_school_id,loser_school_id,winner_player_ids,loser_player_ids,set_score,match_updated_at,winner_team_id,loser_team_id,source_school_id,source_event_id
1356341,Boys,Doubles,1,Sam Edson / Griffin Wetzel,Beau Bradford / Bryce Johnson,Imlay City,Lapeer,4198,9325,"['113968', '155801']","['133041', '154420']",4-1 4-1,2025-08-20T04:00:00,2712612.0,2712611.0,4198.0,
1356351,Boys,Doubles,2,Vinnie Guerin / James Lauwers,Dane Brazelton / Ryan Trisch,Imlay City,Lapeer,4198,9325,"['156655', '156953']","['133506', '154421']",4-2 4-2,2025-08-20T04:00:00,2712632.0,2712631.0,4198.0,
1356355,Boys,Doubles,3,Lucas Smith / Gavin Wandrie,Carsan Milovich / Jeremy Alter,Lapeer,Imlay City,9325,4198,"['113059', '156524']","['113972', '178144']",4-1 4-0,2025-08-20T04:00:00,2712639.0,2712640.0,4198.0,
1356359,Boys,Doubles,4,Tucker Lane / Carter Josef,Kayson Slack / Cassius Vaden,Lapeer,Imlay City,9325,4198,"['176075', '176076']","['156956', '160441']",4-0 4-1,2025-08-20T04:00:00,2712647.0,2712648.0,4198.0,
1434314,Boys,Singles,1,Carson Coles,Brady Thelen,Big Rapids,Traverse City St Francis,3905,3842,['112742'],['113555'],6-1 6-1,2025-10-02T04:00:00,2868558.0,2868557.0,3842.0,
1434319,Boys,Singles,2,Joel LaDuke,Noah Sweppenheiser,Traverse City St Francis,Big Rapids,3842,3905,['155108'],['112755'],6-3 4-6 10-7,2025-10-02T04:00:00,2868567.0,2868568.0,3842.0,
1434323,Boys,Singles,3,Ryder Lacourse,Alex Rapson,Big Rapids,Traverse City St Francis,3905,3842,['154268'],['175634'],6-4 6-1,2025-10-02T04:00:00,2868576.0,2868575.0,3842.0,
1434328,Boys,Singles,4,Luke Davis,Isaac Wilhelm,Traverse City St Francis,Big Rapids,3842,3905,['133217'],['133443'],6-4 6-2,2025-10-02T04:00:00,2868585.0,2868586.0,3842.0,
1434329,Boys,Doubles,1,William Gibbons / Casey Jackson,Jakail Strickland / Landen Gross,Traverse City St Francis,Big Rapids,3842,3905,"['113547', '115681']","['117664', '154270']",6-4 6-2,2025-10-02T04:00:00,2868587.0,2868588.0,3842.0,
1434330,Boys,Doubles,2,Jude Trouba / Carter Smalley,Gavin McClellan / Tyler Ribel,Big Rapids,Traverse City St Francis,3905,3842,"['159282', '160444']","['175635', '175636']",6-2 6-1,2025-10-02T04:00:00,2868590.0,2868589.0,3842.0,
1434334,Boys,Doubles,3,Tristan Durkin / Nickolaus Goodwin,Logan Tingley / Jake Paquette,Traverse City St Francis,Big Rapids,3842,3905,"['155109', '155110']","['173409', '173410']",7-5 7-6,2025-10-02T04:00:00,2868597.0,2868598.0,3842.0,
1434335,Boys,Doubles,4,Parker Flannery / Tyler LaCourse,Jojo Zayaz / Joey Dunphey,Big Rapids,Traverse City St Francis,3905,3842,"['173408', '183215']","['175637', '175638']",6-7 6-1 10-4,2025-10-02T04:00:00,2868600.0,2868599.0,3842.0,
1429865,Boys,Singles,1,Alex Lamphier,Brady Thelen,Traverse City Central,Traverse City St Francis,4193,3842,['111933'],['113555'],3-6 2-6,2025-09-30T04:00:00,2859660.0,2859659.0,3842.0,
1429870,Boys,Singles,2,Holden Beery,Joel LaDuke,Traverse City Central,Traverse City St Francis,4193,3842,['153780'],['155108'],6-0 6-0,2025-09-30T04:00:00,2859670.0,2859669.0,3842.0,
1429875,Boys,Singles,3,Anders Lyons,Alex Rapson,Traverse City Central,Traverse City St Francis,4193,3842,['160490'],['175634'],6-2 3-6 10-7,2025-09-30T04:00:00,2859680.0,2859679.0,3842.0,
1429878,Boys,Singles,4,Luke Davis,James Churella,Traverse City St Francis,Traverse City Central,3842,4193,['133217'],['175286'],6-0 6-0,2025-09-30T04:00:00,2859685.0,2859686.0,3842.0,
1429881,Boys,Doubles,1,William Gibbons / Casey Jackson,Helly Taylor / Oliver Christensen,Traverse City St Francis,Traverse City Central,3842,4193,"['113547', '115681']","['132447', '153778']",6-4 6-0,2025-09-30T04:00:00,2859691.0,2859692.0,3842.0,
1429886,Boys,Doubles,2,Gavin McClellan / Tyler Ribel,Nate Brewer / Chris Girrbach,Traverse City St Francis,Traverse City Central,3842,4193,"['175635', '175636']","['139558', '153777']",3-6 6-3 10-4,2025-09-30T04:00:00,2859700.0,2859702.0,3842.0,
1429890,Boys,Doubles,3,Sam Tursman / Oliver Robinson,Tristan Durkin / Nickolaus Goodwin,Traverse City Central,Traverse City St Francis,4193,3842,"['135395', '160489']","['155109', '155110']",6-2 6-0,2025-09-30T04:00:00,2859710.0,2859709.0,3842.0,
1429901,Boys,Doubles,4,Brady Johnsen / Henry Yonts,Jojo Zayaz / Joey Dunphey,Traverse City Central,Traverse City St Francis,4193,3842,"['139557', '175289']","['175637', '175638']",6-0 6-0,2025-09-30T04:00:00,2859732.0,2859731.0,3842.0,
1397858,Boys,Singles,1,Carter Griffith,Brady Thelen,Birmingham Seaholm,Traverse City St Francis,4430,3842,['153393'],['113555'],6-0 6-0,2025-09-13T04:00:00,2795645.0,2795646.0,3842.0,
1397859,Boys,Singles,2,Giorgio Materazzo,Joel LaDuke,Birmingham Seaholm,Traverse City St Francis,4430,3842,['134038'],['155108'],6-0 6-0,2025-09-13T04:00:00,2795647.0,2795648.0,3842.0,
1397860,Boys,Singles,3,Charlie Griffith,Alex Rapson,Birmingham Seaholm,Traverse City St Francis,4430,3842,['178710'],['175634'],6-0 6-0,2025-09-13T04:00:00,2795649.0,2795650.0,3842.0,
1397861,Boys,Singles,4,Joaquim Flory,Luke Davis,Birmingham Seaholm,Traverse City St Francis,4430,3842,['134034'],['133217'],6-1 6-0,2025-09-13T04:00:00,2795651.0,2795652.0,3842.0,
1397862,Boys,Singles,1,Sebastian Madlangbayan,Liam Nantais,Grand Rapids Forest Hills Northern,Detroit U-D Jesuit,132195,4131,['112305'],['157341'],1-6 6-2 10-3,2025-09-13T04:00:00,2795654.0,2795653.0,3842.0,
1397863,Boys,Singles,2,Vikram Krishnan,Truman Yaldoo,Grand Rapids Forest Hills Northern,Detroit U-D Jesuit,132195,4131,['154666'],['114927'],6-2 6-1,2025-09-13T04:00:00,2795656.0,2795655.0,3842.0,
1397864,Boys,Singles,3,Roman Vuljaj,Sam Ogilvie,Detroit U-D Jesuit,Grand Rapids Forest Hills Northern,4131,132195,['157342'],['154667'],6-4 6-1,2025-09-13T04:00:00,2795657.0,2795658.0,3842.0,
1397865,Boys,Singles,4,Christian Gulli,virinchi Kakaraparthi,Detroit U-D Jesuit,Grand Rapids Forest Hills Northern,4131,132195,['179601'],['183443'],6-0 6-1,2025-09-13T04:00:00,2795659.0,2795660.0,3842.0,
1397866,Boys,Singles,1,Carter Griffith,Sebastian Madlangbayan,Birmingham Seaholm,Grand Rapids Forest Hills Northern,4430,132195,['153393'],['112305'],6-0 6-4,2025-09-13T04:00:00,2795661.0,2795662.0,3842.0,
1397867,Boys,Singles,2,Giorgio Materazzo,Vikram Krishnan,Birmingham Seaholm,Grand Rapids Forest Hills Northern,4430,132195,['134038'],['154666'],6-3 7-5,2025-09-13T04:00:00,2795663.0,2795664.0,3842.0,
1397868,Boys,Singles,3,Charlie Griffith,Sam Ogilvie,Birmingham Seaholm,Grand Rapids Forest Hills Northern,4430,132195,['178710'],['154667'],6-1 6-2,2025-09-13T04:00:00,2795665.0,2795666.0,3842.0,
1397869,Boys,Singles,4,Joaquim Flory,virinchi Kakaraparthi,Birmingham Seaholm,Grand Rapids Forest Hills Northern,4430,132195,['134034'],['183443'],6-0 6-0,2025-09-13T04:00:00,2795667.0,2795668.0,3842.0,
1397870,Boys,Singles,1,Liam Nantais,Brady Thelen,Detroit U-D Jesuit,Traverse City St Francis,4131,3842,['157341'],['113555'],6-0 6-2,2025-09-13T04:00:00,2795669.0,2795670.0,3842.0,
1397871,Boys,Singles,2,Truman Yaldoo,Joel LaDuke,Detroit U-D Jesuit,Traverse City St Francis,4131,3842,['114927'],['155108'],6-1 6-1,2025-09-13T04:00:00,2795671.0,2795672.0,3842.0,
1397872,Boys,Singles,3,Roman Vuljaj,Alex Rapson,Detroit U-D Jesuit,Traverse City St Francis,4131,3842,['157342'],['175634'],6-0 6-0,2025-09-13T04:00:00,2795673.0,2795674.0,3842.0,
1397873,Boys,Singles,4,Christian Gulli,Luke Davis,Detroit U-D Jesuit,Traverse City St Francis,4131,3842,['179601'],['133217'],2-6 6-1 10-3,2025-09-13T04:00:00,2795675.0,2795676.0,3842.0,
1397874,Boys,Singles,1,Carter Griffith,Liam Nantais,Birmingham Seaholm,Detroit U-D Jesuit,4430,4131,['153393'],['157341'],7-5 6-1,2025-09-13T04:00:00,2795677.0,2795678.0,3842.0,
1397875,Boys,Singles,2,Giorgio Materazzo,Truman Yaldoo,Birmingham Seaholm,Detroit U-D Jesuit,4430,4131,['134038'],['114927'],7-5 6-1,2025-09-13T04:00:00,2795679.0,2795680.0,3842.0,
1397876,Boys,Singles,3,Roman Vuljaj,Charlie Griffith,Detroit U-D Jesuit,Birmingham Seaholm,4131,4430,['157342'],['178710'],6-3 4-6 10-5,2025-09-13T04:00:00,2795682.0,2795681.0,3842.0,
1397877,Boys,Singles,4,Joaquim Flory,Christian Gulli,Birmingham Seaholm,Detroit U-D Jesuit,4430,4131,['134034'],['179601'],6-0 6-1,2025-09-13T04:00:00,2795683.0,2795684.0,3842.0,
1397878,Boys,Singles,1,Sebastian Madlangbayan,Brady Thelen,Grand Rapids Forest Hills Northern,Traverse City St Francis,132195,3842,['112305'],['113555'],6-1 6-0,2025-09-13T04:00:00,2795685.0,2795686.0,3842.0,
1397879,Boys,Singles,2,Vikram Krishnan,Joel LaDuke,Grand Rapids Forest Hills Northern,Traverse City St Francis,132195,3842,['154666'],['155108'],6-0 6-1,2025-09-13T04:00:00,2795687.0,2795688.0,3842.0,
1397880,Boys,Singles,3,Sam Ogilvie,Alex Rapson,Grand Rapids Forest Hills Northern,Traverse City St Francis,132195,3842,['154667'],['175634'],6-0 6-1,2025-09-13T04:00:00,2795689.0,2795690.0,3842.0,
1397881,Boys,Singles,4,virinchi Kakaraparthi,Luke Davis,Grand Rapids Forest Hills Northern,Traverse City St Francis,132195,3842,['183443'],['133217'],6-1 6-0,2025-09-13T04:00:00,2795691.0,2795692.0,3842.0,
1397882,Boys,Doubles,1,Alex Ting / Britton Leo,William Gibbons / Casey Jackson,Birmingham Seaholm,Traverse City St Francis,4430,3842,"['134033', '134036']","['113547', '115681']",6-3 6-3,2025-09-13T04:00:00,2795693.0,2795694.0,3842.0,
1397883,Boys,Doubles,2,Jad Abdo / Aaryan Senthilvanan,Gavin McClellan / Tyler Ribel,Birmingham Seaholm,Traverse City St Francis,4430,3842,"['134029', '153553']","['175635', '175636']",6-0 6-0,2025-09-13T04:00:00,2795695.0,2795696.0,3842.0,
1397884,Boys,Doubles,3,Kalil Wahab / Roger Harris,Tristan Durkin / Nickolaus Goodwin,Birmingham Seaholm,Traverse City St Francis,4430,3842,"['178716', '178722']","['155109', '155110']",6-0 6-2,2025-09-13T04:00:00,2795697.0,2795698.0,3842.0,
1397885,Boys,Doubles,4,Ryan McArdle / Gabe Christman,Jojo Zayaz / Joey Dunphey,Birmingham Seaholm,Traverse City St Francis,4430,3842,"['153814', '178720']","['175637', '175638']",6-0 6-0,2025-09-13T04:00:00,2795699.0,2795700.0,3842.0,
1397886,Boys,Doubles,1,Garrick Maristela / King Nelson,asher hersman / Luka Zilo,Detroit U-D Jesuit,Grand Rapids Forest Hills Northern,4131,132195,"['114926', '157583']","['178271', '180322']",6-2 6-0,2025-09-13T04:00:00,2795701.0,2795702.0,3842.0,
1397888,Boys,Doubles,2,Ethan Han / Brady Miller,Nicky Plunkett / Joseph Burke,Grand Rapids Forest Hills Northern,Detroit U-D Jesuit,132195,4131,"['154671', '154672']","['136402', '179602']",1-6 6-4 10-1,2025-09-13T04:00:00,2795706.0,2795705.0,3842.0,
1397889,Boys,Doubles,3,Zack Smith / Patrick Russell,Marcus Bernard / Drew Decker,Detroit U-D Jesuit,Grand Rapids Forest Hills Northern,4131,132195,"['136403', '157359']","['154670', '154673']",5-7 6-3 10-4,2025-09-13T04:00:00,2795707.0,2795708.0,3842.0,
1397890,Boys,Doubles,4,Andrew Burke / Tommy McSkimming,brooks kraal / Matt Farbarzhevich,Detroit U-D Jesuit,Grand Rapids Forest Hills Northern,4131,132195,"['136401', '179598']","['178269', '183864']",6-1 6-3,2025-09-13T04:00:00,2795709.0,2795710.0,3842.0,
1397891,Boys,Doubles,1,Alex Ting / Britton Leo,asher hersman / Luka Zilo,Birmingham Seaholm,Grand Rapids Forest Hills Northern,4430,132195,"['134033', '134036']","['178271', '180322']",6-0 6-2,2025-09-13T04:00:00,2795711.0,2795712.0,3842.0,
1397892,Boys,Doubles,2,Jad Abdo / Aaryan Senthilvanan,Ethan Han / Brady Miller,Birmingham Seaholm,Grand Rapids Forest Hills Northern,4430,132195,"['134029', '153553']","['154671', '154672']",6-2 6-2,2025-09-13T04:00:00,2795713.0,2795714.0,3842.0,
1397893,Boys,Doubles,3,Kalil Wahab / Roger Harris,Marcus Bernard / Drew Decker,Birmingham Seaholm,Grand Rapids Forest Hills Northern,4430,132195,"['178716', '178722']","['154670', '154673']",6-3 6-2,2025-09-13T04:00:00,2795715.0,2795716.0,3842.0,
1397894,Boys,Doubles,4,Ryan McArdle / Gabe Christman,brooks kraal / Matt Farbarzhevich,Birmingham Seaholm,Grand Rapids Forest Hills Northern,4430,132195,"['153814', '178720']","['178269', '183864']",6-1 6-0,2025-09-13T04:00:00,2795717.0,2795718.0,3842.0,
1397895,Boys,Doubles,1,William Gibbons / Casey Jackson,King Nelson / Alex Bishop,Traverse City St Francis,Detroit U-D Jesuit,3842,4131,"['113547', '115681']","['157583', '179600']",6-2 6-2,2025-09-13T04:00:00,2795720.0,2795719.0,3842.0,
1397896,Boys,Doubles,2,Nicky Plunkett / Joseph Burke,Gavin McClellan / Tyler Ribel,Detroit U-D Jesuit,Traverse City St Francis,4131,3842,"['136402', '179602']","['175635', '175636']",6-0 6-4,2025-09-13T04:00:00,2795721.0,2795722.0,3842.0,
1397897,Boys,Doubles,3,Zack Smith / Patrick Russell,Tristan Durkin / Nickolaus Goodwin,Detroit U-D Jesuit,Traverse City St Francis,4131,3842,"['136403', '157359']","['155109', '155110']",6-2 6-2,2025-09-13T04:00:00,2795723.0,2795724.0,3842.0,
1397898,Boys,Doubles,4,Andrew Burke / Tommy McSkimming,Jojo Zayaz / Joey Dunphey,Detroit U-D Jesuit,Traverse City St Francis,4131,3842,"['136401', '179598']","['175637', '175638']",6-0 6-0,2025-09-13T04:00:00,2795725.0,2795726.0,3842.0,
1397899,Boys,Doubles,1,Alex Ting / Britton Leo,Evan Gappy / King Nelson,Birmingham Seaholm,Detroit U-D Jesuit,4430,4131,"['134033', '134036']","['157580', '157583']",6-2 6-0,2025-09-13T04:00:00,2795727.0,2795728.0,3842.0,
1397900,Boys,Doubles,2,Jad Abdo / Aaryan Senthilvanan,Nicky Plunkett / Joseph Burke,Birmingham Seaholm,Detroit U-D Jesuit,4430,4131,"['134029', '153553']","['136402', '179602']",6-1 6-0,2025-09-13T04:00:00,2795729.0,2795730.0,3842.0,
1397901,Boys,Doubles,3,Kalil Wahab / Roger Harris,Zack Smith / Patrick Russell,Birmingham Seaholm,Detroit U-D Jesuit,4430,4131,"['178716', '178722']","['136403', '157359']",3-6 6-1 10-6,2025-09-13T04:00:00,2795731.0,2795732.0,3842.0,
1397902,Boys,Doubles,4,Ryan McArdle / Gabe Christman,Andrew Burke / Tommy McSkimming,Birmingham Seaholm,Detroit U-D Jesuit,4430,4131,"['153814', '178720']","['136401', '179598']",7-6 6-2,2025-09-13T04:00:00,2795733.0,2795734.0,3842.0,
1397903,Boys,Doubles,1,William Gibbons / Casey Jackson,asher hersman / Luka Zilo,Traverse City St Francis,Grand Rapids Forest Hills Northern,3842,132195,"['113547', '115681']","['178271', '180322']",6-1 6-1,2025-09-13T04:00:00,2795736.0,2795735.0,3842.0,
1397904,Boys,Doubles,2,Ethan Han / Brady Miller,Gavin McClellan / Tyler Ribel,Grand Rapids Forest Hills Northern,Traverse City St Francis,132195,3842,"['154671', '154672']","['175635', '175636']",6-1 6-4,2025-09-13T04:00:00,2795737.0,2795738.0,3842.0,
1397905,Boys,Doubles,3,Marcus Bernard / Drew Decker,Tristan Durkin / Nickolaus Goodwin,Grand Rapids Forest Hills Northern,Traverse City St Francis,132195,3842,"['154670', '154673']","['155109', '155110']",6-0 6-4,2025-09-13T04:00:00,2795739.0,2795740.0,3842.0,
1397906,Boys,Doubles,4,brooks kraal / Matt Farbarzhevich,Jojo Zayaz / Joey Dunphey,Grand Rapids Forest Hills Northern,Traverse City St Francis,132195,3842,"['178269', '183864']","['175637', '175638']",6-0 6-0,2025-09-13T04:00:00,2795741.0,2795742.0,3842.0,
1394825,Boys,Singles,1,Tise Courtright,Brady Thelen,Grosse Pointe Woods University Liggett,Traverse City St Francis,3860,3842,['133482'],['113555'],6-2 7-5,2025-09-12T04:00:00,2789579.0,2789580.0,3842.0,
1394827,Boys,Singles,2,Yurii Polnyi,Joel LaDuke,Grosse Pointe Woods University Liggett,Traverse City St Francis,3860,3842,['153029'],['155108'],6-2 6-1,2025-09-12T04:00:00,2789583.0,2789584.0,3842.0,
1394828,Boys,Singles,3,Davis Ford,Alex Rapson,Grosse Pointe Woods University Liggett,Traverse City St Francis,3860,3842,['133483'],['175634'],6-2 6-2,2025-09-12T04:00:00,2789585.0,2789586.0,3842.0,
1394829,Boys,Singles,4,Luke Davis,Fernando Romine,Traverse City St Francis,Grosse Pointe Woods University Liggett,3842,3860,['133217'],['153031'],6-4 6-2,2025-09-12T04:00:00,2789588.0,2789587.0,3842.0,
1394830,Boys,Singles,5,Theo Moisides,Ryan Kirkpatrick,Grosse Pointe Woods University Liggett,Traverse City St Francis,3860,3842,['174072'],['175639'],6-0 6-1,2025-09-12T04:00:00,2789589.0,2789590.0,3842.0,
1394831,Boys,Doubles,1,William Gibbons / Casey Jackson,Niko Cooksey / Griffin Marchal,Traverse City St Francis,Grosse Pointe Woods University Liggett,3842,3860,"['113547', '115681']","['111215', '111216']",3-6 6-3 6-4,2025-09-12T04:00:00,2789592.0,2789591.0,3842.0,
1394832,Boys,Doubles,2,Landen Maltby / Charlie Laethem,Gavin McClellan / Tyler Ribel,Grosse Pointe Woods University Liggett,Traverse City St Francis,3860,3842,"['116996', '133481']","['175635', '175636']",6-1 6-2,2025-09-12T04:00:00,2789593.0,2789594.0,3842.0,
1394833,Boys,Doubles,3,Rene Quint / Lucas Ferguson,Tristan Durkin / Nickolaus Goodwin,Grosse Pointe Woods University Liggett,Traverse City St Francis,3860,3842,"['153030', '153032']","['155109', '155110']",6-1 6-0,2025-09-12T04:00:00,2789595.0,2789596.0,3842.0,
1394834,Boys,Doubles,4,Justin Platt / Matteo Marciano,Jojo Zayaz / Joey Dunphey,Grosse Pointe Woods University Liggett,Traverse City St Francis,3860,3842,"['153033', '174071']","['175637', '175638']",6-1 6-1,2025-09-12T04:00:00,2789597.0,2789598.0,3842.0,
1389920,Boys,Singles,1,Brady Thelen,Tyler Eshelbrenner,Traverse City St Francis,Harbor Springs,3842,4329,['113555'],['134081'],6-4 6-3,2025-09-10T04:00:00,2779769.0,2779770.0,3842.0,
1389923,Boys,Singles,2,Joel LaDuke,Lance Schmitter,Traverse City St Francis,Harbor Springs,3842,4329,['155108'],['134083'],6-1 6-0,2025-09-10T04:00:00,2779775.0,2779776.0,3842.0,
1389926,Boys,Singles,3,Alex Rapson,Camden Whitfield,Traverse City St Francis,Harbor Springs,3842,4329,['175634'],['134082'],6-3 6-1,2025-09-10T04:00:00,2779781.0,2779782.0,3842.0,
1389928,Boys,Singles,4,Luke Davis,Noah Marquardt,Traverse City St Francis,Harbor Springs,3842,4329,['133217'],['134084'],6-0 6-1,2025-09-10T04:00:00,2779785.0,2779786.0,3842.0,
1389930,Boys,Doubles,1,William Gibbons / Casey Jackson,Conner Breckenfeld / Chase Lefaive,Traverse City St Francis,Harbor Springs,3842,4329,"['113547', '115681']","['113506', '113528']",6-0 6-0,2025-09-10T04:00:00,2779789.0,2779790.0,3842.0,
1389931,Boys,Doubles,2,Gavin McClellan / Tyler Ribel,PJ Grafing / Matthew Summers,Traverse City St Francis,Harbor Springs,3842,4329,"['175635', '175636']","['177763', '181645']",6-0 6-0,2025-09-10T04:00:00,2779791.0,2779792.0,3842.0,
1389933,Boys,Doubles,3,Tristan Durkin / Nickolaus Goodwin,Keegan Kisabeth / Emmett Burns,Traverse City St Francis,Harbor Springs,3842,4329,"['155109', '155110']","['154032', '177762']",6-2 6-4,2025-09-10T04:00:00,2779795.0,2779796.0,3842.0,
1389935,Boys,Doubles,4,Jojo Zayaz / Joey Dunphey,Default Default,Traverse City St Francis,Harbor Springs,3842,4329,"['175637', '175638']",['178470'],2-0 2-0,2025-09-10T04:00:00,2779799.0,2779800.0,3842.0,
1381319,Boys,Singles,1,Brady Thelen,Ty Iamurri,Traverse City St Francis,Saginaw Nouvel Catholic Central,3842,4589,['113555'],['132816'],6-1 6-2,2025-09-06T04:00:00,2762567.0,2762568.0,3842.0,
1381321,Boys,Singles,2,Joel LaDuke,Phillip Sturtz,Traverse City St Francis,Saginaw Nouvel Catholic Central,3842,4589,['155108'],['153119'],6-0 6-4,2025-09-06T04:00:00,2762571.0,2762572.0,3842.0,
1381323,Boys,Singles,3,Alex Rapson,Grant Groya,Traverse City St Francis,Saginaw Nouvel Catholic Central,3842,4589,['175634'],['174630'],6-0 6-0,2025-09-06T04:00:00,2762575.0,2762576.0,3842.0,
1381325,Boys,Singles,4,Luke Davis,Nathan Zeleniuk,Traverse City St Francis,Saginaw Nouvel Catholic Central,3842,4589,['133217'],['111619'],6-1 6-0,2025-09-06T04:00:00,2762579.0,2762580.0,3842.0,
1381328,Boys,Doubles,1,William Gibbons / Casey Jackson,Charlie Groya / Cameron Sturtz,Traverse City St Francis,Saginaw Nouvel Catholic Central,3842,4589,"['113547', '115681']","['132814', '174446']",6-1 6-2,2025-09-06T04:00:00,2762585.0,2762586.0,3842.0,
1381329,Boys,Doubles,2,Gavin McClellan / Tyler Ribel,Owen Tunney / Charlie Thiel,Traverse City St Francis,Saginaw Nouvel Catholic Central,3842,4589,"['175635', '175636']","['111618', '132817']",2-6 6-2 10-7,2025-09-06T04:00:00,2762587.0,2762588.0,3842.0,
1381330,Boys,Doubles,3,Tristan Durkin / Ryan Kirkpatrick,Jack Novak / Carlos Casarez,Traverse City St Francis,Saginaw Nouvel Catholic Central,3842,4589,"['155109', '175639']","['94649', '132815']",6-1 7-6,2025-09-06T04:00:00,2762589.0,2762590.0,3842.0,
1381332,Boys,Doubles,4,Jojo Zayaz / Joey Dunphey,Tino Olvera / Robert Trevino,Traverse City St Francis,Saginaw Nouvel Catholic Central,3842,4589,"['175637', '175638']","['158689', '174631']",6-2 6-4,2025-09-06T04:00:00,2762593.0,2762594.0,3842.0,
1365798,Boys,Singles,2,Brian Tang,Joel LaDuke,Petoskey,Traverse City St Francis,4082,3842,['113563'],['155108'],6-1 6-0,2025-08-26T04:00:00,2731526.0,2731525.0,3842.0,
1365805,Boys,Singles,1,Liam Washington,Brady Thelen,Petoskey,Traverse City St Francis,4082,3842,['154182'],['113555'],6-4 6-2,2025-08-26T04:00:00,2731540.0,2731539.0,3842.0,
1365807,Boys,Singles,3,Clark Tarachas,Alex Rapson,Petoskey,Traverse City St Francis,4082,3842,['115926'],['175634'],6-0 6-1,2025-08-26T04:00:00,2731544.0,2731543.0,3842.0,
1365811,Boys,Singles,4,Jackson Wong,Luke Davis,Petoskey,Traverse City St Francis,4082,3842,['175497'],['133217'],5-7 6-2 10-8,2025-08-26T04:00:00,2731552.0,2731551.0,3842.0,
1365815,Boys,Doubles,1,William Gibbons / Casey Jackson,Cole Willison / Finn Clarke,Traverse City St Francis,Petoskey,3842,4082,"['113547', '115681']","['118626', '154183']",6-2 6-4,2025-08-26T04:00:00,2731559.0,2731560.0,3842.0,
1365817,Boys,Doubles,2,Martin Howard / Jack Dumas,Gavin McClellan / Tyler Ribel,Petoskey,Traverse City St Francis,4082,3842,"['113594', '132625']","['175635', '175636']",6-3 6-2,2025-08-26T04:00:00,2731564.0,2731563.0,3842.0,
1365819,Boys,Doubles,3,Zealan Abbitt / Danny Murphy,Tristan Durkin / Nickolaus Goodwin,Petoskey,Traverse City St Francis,4082,3842,"['132632', '138349']","['155109', '155110']",6-2 6-4,2025-08-26T04:00:00,2731568.0,2731567.0,3842.0,
1365822,Boys,Doubles,4,Conner Bingaman / Ethan Shelton,Jojo Zayaz / Joey Dunphey,Petoskey,Traverse City St Francis,4082,3842,"['175498', '175499']","['175637', '175638']",6-1 6-0,2025-08-26T04:00:00,2731574.0,2731573.0,3842.0,
1356401,Boys,Singles,1,Silas Neldon,Brady Thelen,Allegan,Traverse City St Francis,3983,3842,['111539'],['113555'],6-2 4-6 10-3,2025-08-20T04:00:00,2712731.0,2712732.0,3842.0,
1356403,Boys,Singles,2,Ezra Smith,Joel LaDuke,Allegan,Traverse City St Francis,3983,3842,['133753'],['155108'],6-1 6-2,2025-08-20T04:00:00,2712735.0,2712736.0,3842.0,
1356404,Boys,Singles,3,Carson Wooodhams,Alex Rapson,Allegan,Traverse City St Francis,3983,3842,['153938'],['175634'],6-2 4-6 10-4,2025-08-20T04:00:00,2712737.0,2712738.0,3842.0,
1356406,Boys,Singles,4,Luke Davis,John DeLaet,Traverse City St Francis,Allegan,3842,3983,['133217'],['133775'],6-0 6-4,2025-08-20T04:00:00,2712742.0,2712741.0,3842.0,
1356409,Boys,Doubles,1,William Gibbons / Casey Jackson,Noah Kuebler / Ian Gaulke,Traverse City St Francis,Allegan,3842,3983,"['113547', '115681']","['133755', '153941']",6-1 6-1,2025-08-20T04:00:00,2712748.0,2712747.0,3842.0,
1356410,Boys,Doubles,2,Oliver Burnett / Wesley Goodspeed,Gavin McClellan / Tyler Ribel,Allegan,Traverse City St Francis,3983,3842,"['133754', '133776']","['175635', '175636']",7-5 7-5,2025-08-20T04:00:00,2712749.0,2712750.0,3842.0,
1356415,Boys,Doubles,3,Tristan Durkin / Nickolaus Goodwin,Gage Mashburn / Charlie Morris,Traverse City St Francis,Allegan,3842,3983,"['155109', '155110']","['137583', '153939']",6-1 7-5,2025-08-20T04:00:00,2712760.0,2712759.0,3842.0,
1356417,Boys,Doubles,4,Jojo Zayaz / Joey Dunphey,Sully Morgan / Noah Willett,Traverse City St Francis,Allegan,3842,3983,"['175637', '175638']","['153940', '173331']",2-6 6-0 10-6,2025-08-20T04:00:00,2712764.0,2712763.0,3842.0,
1354935,Boys,Singles,1,Brady Thelen,Thomas Tamae,Traverse City St Francis,Grand Rapids Catholic Central,3842,4393,['113555'],['114351'],6-3 3-6 12-10,2025-08-19T04:00:00,2709800.0,2709799.0,3842.0,
1354936,Boys,Singles,2,Eli Betancourt,Joel LaDuke,Grand Rapids Catholic Central,Traverse City St Francis,4393,3842,['155161'],['155108'],6-4 6-7 10-6,2025-08-19T04:00:00,2709801.0,2709802.0,3842.0,
1354937,Boys,Singles,3,Jackson Doezema,Alex Rapson,Grand Rapids Catholic Central,Traverse City St Francis,4393,3842,['114427'],['175634'],6-3 4-6 10-8,2025-08-19T04:00:00,2709803.0,2709804.0,3842.0,
1354938,Boys,Singles,4,Luke Davis,Gabriel Fluegel,Traverse City St Francis,Grand Rapids Catholic Central,3842,4393,['133217'],['155165'],6-0 6-0,2025-08-19T04:00:00,2709806.0,2709805.0,3842.0,
